7616157552492956942|2030|20260312|
7616096854924725517|5908|20260311|
7616096373863189773|5823|20260311|
7615402531451161869|16600|20260309|
7615390348432428301|19800|20260309|
7615387642879954190|11200|20260309|
7615385600379620621|2314|20260309|
7613760254647553293|3617|20260309|
7613760274536992014|4679|20260308|
7613760298662530317|9445|20260308|
7613760272565570829|3802|20260306|
7613760296145931534|5991|20260305|
7611690228897598733|4236|20260227|
7611248459475094798|5351|20260226|
7610834407787629838|21600|20260225|
7610227741165718797|2587|20260224|
7610208568922361102|17600|20260223|
7610208307172642061|2401|20260223|
7610207693613042958|19000|20260223|
7610207409235119374|13700|20260223|
7610206268296318222|2271|20260223|
7610194626464501006|1467|20260223|
7608743212882136334|12700|20260220|
7608742963799280909|10700|20260220|
7607980710946753806|2626|20260217|#greenscreenvideo 
7607979361991462157|4160|20260217|
7607977606721342734|28700|20260217|
7607969455787756813|4120|20260217|
7607507072317476110|6738|20260216|
7606827392966905101|4407|20260214|
7606797202945625357|4482|20260214|
7606403807815159054|3929|20260213|
7606135854607699214|1618|20260213|
7605768657616096526|10100|20260212|
7605763620747644174|3036|20260212|
7605759483821722893|2036|20260211|
7605757773183192333|3199|20260211|
7605750703377632525|3340|20260211|
7605750178787708173|81400|20260211|
7605664618383445261|9340|20260211|
7605303642630999310|3525|20260210|
7604910569518386445|20200|20260209|
7604897958231854350|28000|20260209|
7604508553218379021|10700|20260208|
7603791475314412813|5676|20260206|
7603485499122093326|5015|20260205|
7603481216087592206|2243|20260205|
7603478631469288717|2780|20260205|
7603470253615533326|4069|20260205|
7603428270285114638|4415|20260205|
7603207624816872717|1807|20260205|
7603079021500353806|2370|20260204|
7602809255036538125|421700|20260204|
7602806437932190989|3315|20260204|
7602802197595688205|3168|20260204|
7602799700303039757|20100|20260204|
7602799248266071309|3153|20260204|
7602798092181572877|14600|20260204|
7602668987482262797|45400|20260203|
7602337670957698359|6079|20260202|
7601927305023311159|6459|20260201|
7601219905572113677|3994|20260130|
7600958538659253518|18600|20260130|
7600953615678786829|6457|20260130|
7600947971248622903|10400|20260130|
7600945553664527671|51900|20260130|
7600943331962637582|10600|20260130|
7600942475049487671|14900|20260130|
7600931131231456567|1157|20260129|
7600927708582857998|4392|20260129|
7600923222879636791|1243|20260129|
7600921896753958157|6030|20260129|
7600919223405251895|7573|20260129|
7600828512102075661|3613|20260129|
7600554950275370295|18200|20260128|
7600117000916045087|2738|20260127|
7600084460897340703|14600|20260127|
7598971131369901326|15800|20260124|
7598709270137408781|7822|20260123|
7598613631873420558|3723|20260123|
7597492833741704503|12700|20260120|
7597204842431499533|156300|20260119|
7597160723516493070|13100|20260119|
7597159267635957006|20100|20260119|
7597119222581333262|7376|20260119|
7597154708033146126|42500|20260119|
7597154412607442190|3780|20260119|
7597150577210002743|2304|20260119|
7597150411514039566|6017|20260119|
7597149204179389710|2259|20260119|
7597148244874890510|1754|20260119|
7597140748856790286|1581|20260119|
7597135444404342071|19700|20260119|
7597133083984317751|21900|20260119|
7597130728907738381|1860|20260119|
7597130545553804599|3030|20260119|
7597119223676112141|1913|20260119|
7596747796686916878|4537|20260118|
7596763288663264567|15600|20260118|
7596746233444699406|2909|20260118|
7596474557314239757|11700|20260117|
7596473548571528462|3800|20260117|
7596470346849455374|3488|20260117|
7596470178678967565|18900|20260117|
7596468464873704717|1655|20260117|
7596467625169865998|19000|20260117|
7596395323979812109|1499|20260117|
7596395326454467854|1325|20260117|
7596002949965319479|23400|20260116|
7596002942293921037|30300|20260116|
7595647679347117326|2156|20260115|
7595647695084096782|1554|20260115|
7595346700458413326|164300|20260114|
7595289993057160503|1132|20260114|
7595290015723244813|4217|20260114|
7595025227935911223|17900|20260114|
7595024035063270670|2502|20260114|
7595022644647333134|56900|20260114|
7595021351128288526|3358|20260114|
7595018167114665271|1639|20260114|
7594872701928459575|3806|20260113|
7594872632533716238|2286|20260113|
7594665948875984141|6426|20260113|
7594664933925670158|1784|20260113|
7594526139410894135|909|20260112|
7594526130502225207|31500|20260112|
7594147408091663630|18100|20260111|
7594145339574209805|1602|20260111|
7593501614808304909|1754|20260109|
7593211442786995511|33300|20260109|
7593207879792987405|5957|20260109|
7593207622866685197|1799|20260109|
7592758623189650743|2349|20260107|
7592621392512748855|64800|20260107|
7592621399655615757|2379|20260107|
7592278581242252558|3298|20260106|
7592278550372175117|2088|20260106|
7591964380472839479|5554|20260105|
7591964369441803534|4719|20260105|
7591569110685764878|8290|20260104|
7591568968381467917|3593|20260104|
7591271649010306359|2903|20260103|
7591271649010273591|40300|20260103|
7591268571733396749|1624|20260103|
7591268011667950861|1203|20260103|
7590780041605188919|55900|20260103|
7590779980494277901|10600|20260102|
7590780022256864567|20600|20260102|
7590485941517700407|10000|20260101|
7590483703294397709|28800|20260101|
7590475953709616397|4125|20260101|
7590470867948260663|31900|20260101|
7590418308470557965|2469|20260101|
7590418322437524750|7132|20260101|
7590074753830915341|2124|20251231|
7590074683937099021|7439|20251231|
7589671294136782135|5511|20251230|
7589671252596362510|7099|20251230|
7589314085817290039|2378|20251229|
7589314089260830007|3325|20251229|
7588680309894483255|14300|20251228|
7588680337689955597|2730|20251228|
7588679493796039949|3608|20251228|
7588679452607909175|12400|20251227|
7588174734278266167|1608|20251226|
7588174730084044046|13900|20251226|
7587783889150692621|4866|20251225|
7587784014845447438|1721|20251225|
7587456174820248887|11000|20251224|
7587456173587074359|1984|20251224|
7587194266846268686|1969|20251223|
7587087246747241741|14700|20251223|
7587087248823291149|9399|20251223|
7586748569411915021|4317|20251222|
7586797803486137614|7169|20251222|
7586748561375644942|2996|20251222|
7586100879040793911|16700|20251221|
7584032105206861111|30200|20251216|
7584032073917173047|19400|20251216|
7584252672279055629|63500|20251216|
7584029125325769998|4453|20251215|
7584029090345258254|4755|20251215|
7583566897233333518|107100|20251214|
7583560905682652430|22200|20251214|
7583559364078849293|11800|20251214|
7583559304611925261|118300|20251214|
7583535364900474126|27700|20251214|
7583530914907557134|2019|20251214|
7583459147975249165|6709|20251213|
7583453184769674509|4091|20251213|
7583452104778468622|235300|20251213|
7583452193613696311|1204|20251213|
7583439854147554615|2316|20251213|
7583435794371726605|1765|20251213|
7583432206899580173|3043|20251213|
7583431537958358285|3877|20251213|
7583428200806550839|1729|20251213|
7583373186935426317|13200|20251213|
7583373196083105079|3522|20251213|
7583010161065725197|2014|20251212|
7582734294699756855|8374|20251211|
7581417601100696846|1450|20251211|
7581417544892828941|2672|20251211|
7582347276371119415|11900|20251210|
7582309077322140983|6663|20251210|
7581415409996270861|7581|20251210|
7581415451318652174|2301|20251210|
7581413065640480013|6786|20251209|
7581412948673940749|8589|20251209|
7581411358164520205|12800|20251208|
7581411347498355982|2752|20251208|
7581241712798895373|3659|20251207|
7581238692291923214|6364|20251207|
7580397259678911758|2998|20251206|
7580397250648493325|2800|20251206|
7580396298717646094|5143|20251205|
7580396277964311863|1700|20251205|
7580114134738423095|1615|20251204|#greenscreenvideo 
7580108283604716813|88100|20251204|
7580106926898302221|13300|20251204|
7579258604201594125|2222|20251204|
7579258655078354189|42100|20251204|
7579778865208233230|144200|20251203|
7579775537518857486|7359|20251203|
7579770132495453495|14200|20251203|
7579245726706846990|22000|20251203|
7579245965677186317|15700|20251203|
7579416790019706126|1836|20251203|
7579243654624070925|13100|20251202|
7579243683564768567|6654|20251202|
7578834959213841678|1292|20251202|
7578834959213825294|3433|20251201|
7578962512771599630|2536|20251201|
7578960843514137911|1515|20251201|
7578959167243701559|14400|20251201|
7578172249358847246|7097|20251129|
7577794112917736718|13000|20251129|
7577876123460062477|27000|20251128|It's the little things ❤️
7577794197869088013|8114|20251128|
7577804512514084151|3257|20251128|
7577791401581137166|2294|20251128|
7577789846169701687|9947|20251128|
7577786385902488846|3226|20251128|
7577492991795809591|2010|20251127|
7577488150323350798|3465|20251127|
7577035259670318350|1706|20251127|
7577128627158994231|128300|20251126|
7577035258063867191|35800|20251126|
7576664102261591351|2304|20251126|
7576825366002650423|6450|20251126|
7576824942210075917|99100|20251126|
7576664158385474830|2561|20251125|
7576392156978416909|20600|20251124|
7576350403277638926|5243|20251124|
7576346255031340343|38400|20251124|
7576344581936139533|20300|20251124|
7575915118102351118|185400|20251123|
7574529165873958158|5104|20251119|
7574526639430782221|17400|20251119|
7574524801927171341|3761|20251119|
7574523222025194807|8016|20251119|
7574168774354406670|3563|20251118|
7573469615058210061|9030|20251116|
7573466391773334798|2603|20251116|
7573069195362061582|12500|20251115|
7572354565811588365|11300|20251113|
7572322451619630350|2106|20251113|
7572319985477946638|8402|20251113|
7572317567759502647|3978|20251113|
7569704733972122894|143700|20251106|Yes I peaked in college
7569297386674179342|4127|20251105|
7569297031487900983|4798|20251105|
7569223700399148301|7075|20251105|
7567784777768652045|13400|20251101|
7567776799615225101|2093|20251101|#greenscreen 
7567771208993770807|8977|20251101|
7567760944890268942|1368|20251101|
7567756891703577869|19200|20251101|
7567755109715758350|1681|20251101|
7567753223843368206|1057|20251101|
7567750822109465870|1117|20251101|#greenscreen 
7567750277713890573|1037|20251101|#greenscreen 
7567748690631232782|35500|20251101|
7567746609312697614|1692|20251101|
7567516535414148366|13300|20251031|#stitch with @Daily Mail 
7562198608922070286|9919|20251029|
7562198618577374478|3658|20251029|
7562198603939319095|1779|20251029|
7562198604232854797|8526|20251028|
7562198597043883277|2657|20251028|
7562198599661112590|2324|20251028|
7562198609828072718|8994|20251027|
7562198609731751182|9871|20251027|
7562198584393878798|1291|20251027|
7562198606820707597|8804|20251026|
7562198600852262199|61600|20251026|
7562198596121070862|1831|20251026|
7562198594032340238|7736|20251025|
7562198597597531406|38600|20251025|
7562198610914331918|2116|20251025|
7562194599045909815|2965|20251024|
7562194609841917198|1588|20251024|
7562194613289684238|2740|20251024|
7562194589440855310|4257|20251023|
7564503272816414007|3943|20251023|
7562194588832779575|1346|20251023|
7562194602153757965|2860|20251023|
7562194598303616311|95000|20251022|
7562194612996017422|1337|20251022|
7562194604901092621|2420|20251022|
7562194605043633463|4997|20251021|
7562194597850484023|2597|20251021|
7562194598710349069|971|20251021|
7562191443901648183|3482|20251020|
7562191441208954125|3802|20251020|
7563369114773867831|8540|20251020|
7563367243162111287|2697|20251020|
7563366294947515661|8993|20251020|
7563364267546660109|24900|20251020|
7563363391281171726|3053|20251020|
7562191445503823117|47400|20251020|
7562191440810495246|2652|20251019|
7562191440315550989|15300|20251019|
7562191460657810701|18600|20251019|
7562191449987632439|8470|20251018|
7562652646629264654|21700|20251018|
7562652065143590158|9679|20251018|
7562649337646386445|9911|20251018|
7562648508231126327|1431|20251018|
7562646965268352311|1727|20251018|
7562191465854553357|34400|20251018|
7562191450084101431|1794|20251018|
7562191460427123981|14300|20251017|
7562191452965457165|11600|20251017|
7562191452692827405|37900|20251017|
7561962607826029838|2197|20251016|
7561960637463579918|220500|20251016|
7561958729705458958|114700|20251016|
7561954045187968311|208100|20251016|
7561944120965467405|49700|20251016|
7561940902197906702|12900|20251016|
7561940532566494519|10900|20251016|
7561621284820552974|1756|20251016|#greenscreen 
7560431071121231159|24200|20251012|
7558501628601552183|20500|20251012|
7558501644762123575|3558|20251012|
7560370263888645390|11600|20251012|
7558501620850511117|2558|20251011|
7558501632955256119|26000|20251011|
7558501635626978615|5961|20251010|
7558501628601535799|2908|20251010|
7559381741031427383|7553|20251010|
7559378332068891918|3145|20251010|
7559365655464545550|293200|20251009|
7559364421001284919|45000|20251009|
7559364043748822327|1794|20251009|
7559360871051300109|8524|20251009|
7559358992804252942|23400|20251009|
7559358495175298318|48100|20251009|
7559357173080313143|2895|20251009|
7558501640928496910|11900|20251009|
7558501635626994999|8124|20251009|
7558501643969416462|3650|20251008|
7558501644762107191|3856|20251008|
7558892527844085047|246100|20251008|
7558670932206800142|14200|20251008|
7558670867933302029|4841|20251008|
7558635203095317815|4135|20251008|
7558634286333594935|10300|20251008|
7558501632955239735|3636|20251007|
7558501634905689358|2414|20251007|
7558226598877482254|29300|20251006|
7558160210288725303|11100|20251006|
7557428522520841527|27200|20251004|
7557428543152508215|4250|20251004|
7557050564824010039|11500|20251003|
7557050596042214670|91500|20251003|
7556783150668598583|2976|20251003|
7554054253367659831|5923|20251002|
7556677406862413069|3052|20251002|
7554054275521891639|3291|20251002|
7554054269565963534|4164|20251001|
7556300394658270477|3034|20251001|
7554054275035319565|3000|20251001|
7556298338535050551|3020|20251001|
7556296664814751031|12900|20251001|
7554054269960195341|6648|20250930|
7554054258170137870|16400|20250930|
7554054263274523959|2455|20250929|
7554054286678740237|5825|20250929|
7554054270786506039|4780|20250928|
7554054260518931767|4731|20250928|
7554054259235425549|2349|20250927|
7554054267049348365|2953|20250927|
7554054275026996535|1835|20250926|
7554054256593063181|3016|20250926|
7554054273290538254|2033|20250925|
7554054261462650125|2163|20250925|
7553707533693717815|2082|20250924|
7553701010695343415|3766|20250924|
7553700881481370894|3995|20250924|
7553686883713289485|5551|20250924|
7553441064586153229|3364|20250924|
7553438426104630583|3074|20250923|
7553438133434584334|2851|20250923|
7553438004208045326|3097|20250923|
7553350990129368333|1137|20250923|
7553351049378106638|2323|20250923|
7553195888563260686|19800|20250923|
7552652645270408461|2032|20250921|
7552652642506345783|3118|20250921|
7552652529885056270|7167|20250921|
7552267945540455693|5798|20250920|
7552267704443489550|7554|20250920|
7552267463929367822|10600|20250920|
7551068253880208654|7808|20250917|
7551068253196455182|3208|20250917|
7550805433347214605|10700|20250917|
7550805394566761742|8775|20250916|
7550335684444163383|44700|20250915|
7550335651611217165|6357|20250915|If u can't see it you can't be it (the case for Ivys+)
7550003941249961230|5789|20250914|
7550003980714118455|14500|20250914|
7550003976607960334|4418|20250914|
7547758221797117197|16600|20250912|
7547758223672003853|2621|20250912|
7547758208048303374|3686|20250911|
7547758199835872526|3294|20250911|
7547758216902430007|3894|20250910|
7547758212464856375|2283|20250910|
7547758220287184183|3571|20250908|
7547758218492054839|18000|20250908|
7539926824030047502|71300|20250905|
7539926810797116686|4394|20250905|
7539926821941349646|3555|20250904|
7539926815893130551|6307|20250904|
7539926812734885134|5862|20250903|
7539926809895357709|4759|20250903|
7545952403300928782|4402|20250903|
7545945476789488951|1818|20250903|
7545945118348512525|12100|20250903|
7545945343955913997|43600|20250903|
7545945008742944013|72900|20250903|
7545944954670009614|2476|20250903|
7545944434999856439|2209|20250903|
7545944152547020087|79500|20250903|
7545943624744324365|19700|20250903|
7545943596667505975|1525|20250903|
7545943386264522039|14800|20250903|
7539925229200526647|2965|20250902|
7539925208644341006|24500|20250902|
7539925235772968247|1853|20250901|
7539925215028038926|14000|20250901|
7539925222783307022|21400|20250831|
7539925218492452110|2358|20250831|
7539925234057596174|3274|20250831|
7539925227963256077|3389|20250831|
7539925216533712183|43300|20250829|
7539925232337816846|2294|20250829|
7539925241527651598|18000|20250828|
7539925227925425422|10200|20250828|
7539925219788590350|11100|20250828|
7539925231507344695|34200|20250828|
7543564571575962893|27400|20250828|
7543338805256801591|2590|20250827|
7539925219469823246|32700|20250827|
7539925225044053261|19800|20250827|
7543028229439868174|21100|20250826|
7543025111289449783|12500|20250826|
7543024641250561294|1695|20250826|
7539925231364738317|10100|20250826|
7539925227816389901|1800|20250826|
7542661129302985998|3920|20250825|
7539925220686122253|6704|20250824|
7539925218077232398|88500|20250824|
7542230631619513614|161100|20250824|
7539925241347198221|10500|20250823|
7539925217813024055|87600|20250823|
7541906470569299214|28500|20250823|
7539925225278852366|7334|20250823|
7539925218140146957|76300|20250823|
7539925237236780343|9365|20250822|
7539925228852366605|3096|20250822|
7541190201255808311|10000|20250821|
7539925223253101838|1771|20250821|
7539925236565740813|5018|20250821|
7540777128279821582|4336|20250820|
7540776946997693710|56900|20250820|
7540444065108643127|10200|20250819|
7539925222007278861|3074|20250819|
7540427433980251406|3154|20250819|
7540032380002700557|22200|20250818|
7540032364261510455|11700|20250818|
7539920943926365453|679|20250818|
7539920950595161358|1019|20250818|
7539601592325082423|23000|20250817|
7539601211306052919|5597|20250817|
7539282790970346765|35700|20250816|
7539277490825481485|2944|20250816|
7538948096500305166|8533|20250815|
7538946803606097207|3780|20250815|
7538219213022956814|32700|20250813|
7538219190667300110|4163|20250813|
7537719933115960589|4494|20250812|
7537719947716349198|9675|20250812|
7537340579483503886|4085|20250812|
7537411162321734925|298800|20250811|
7537410544467283255|6051|20250811|
7537409015404317965|5204|20250811|
7537340588773887287|2934|20250811|
7536994406084136247|8530|20250810|
7536994362874416397|11100|20250810|
7536712726018641207|48700|20250809|
7536615521446333709|10000|20250809|
7536615562261138743|5160|20250809|
7536361208828398862|10900|20250808|
7536359203703770423|68200|20250808|
7536277008058174775|169300|20250808|
7536276991918574903|5147|20250808|
7535867187039423799|19200|20250808|
7535867190839446797|9452|20250808|
7535984457388494094|49500|20250807|
7535948269029985591|16200|20250807|
7535945023112760631|45100|20250807|
7535945027541896461|5144|20250807|
7535580696824302861|3236|20250806|
7535580461536513293|3675|20250806|
7535580410244336910|2924|20250806|
7535543673539267854|26100|20250806|
7535543659387833655|18000|20250806|
7535184187993738510|6654|20250805|
7535214743372533005|89100|20250805|
7535184213432094007|3198|20250805|
7535120074273721614|2210|20250805|
7534884714075720973|5385|20250805|
7534882469292674318|35300|20250804|
7534882341374709047|1952|20250804|
7534397048150347021|32700|20250803|
7534397111589276983|10500|20250803|
7533644118078131469|9509|20250801|
7533644102034853133|5806|20250801|
7533383571478777102|37200|20250731|
7533380579652406583|17400|20250731|
7533349470373809421|15700|20250731|
7533349252324412685|5666|20250731|
7533273096002882830|3094|20250731|
7532971363628289294|50000|20250730|
7532971414802943287|17600|20250730|
7532973281767410957|20700|20250730|
7532967960118381879|29900|20250730|
7532964703455284493|11300|20250730|How to achieve ur biggest goals
7532553988588293390|11900|20250729|
7532554065918692621|4698|20250729|
7532272683812261134|7988|20250728|
7532227703458614542|4945|20250728|
7532248874417704247|31400|20250728|
7532248495089143053|1442|20250728|
7532227687838993678|11400|20250728|
7531834022419287309|7205|20250727|
7531833982107929911|6567|20250727|
7531424824221043981|14100|20250726|
7531424833322700046|7130|20250726|
7531080517643488525|26800|20250725|
7531119750362041613|83600|20250725|
7531080577080888589|9819|20250725|
7530741026093370638|10500|20250724|
7530782223621016845|8600|20250724|
7530724681305951543|7508|20250724|
7530407811931442446|7272|20250723|
7530354747639876877|86800|20250723|
7530354740949994765|3145|20250723|
7530353748565036302|13300|20250723|
7529973180857847053|37900|20250722|
7529973121785351479|21300|20250722|
7529643506755783949|16600|20250721|
7529643479266381111|91600|20250721|
7529591757361794318|16300|20250721|
7529591776466767117|19000|20250721|
7529567442830495031|11400|20250721|
7529243727043349773|59000|20250720|
7529243714615594253|14600|20250720|
7529233198363053367|58100|20250720|
7529230465773882637|1964|20250720|
7529230434832534839|43500|20250720|
7528841070507986231|21400|20250719|
7528881875784437006|21200|20250719|
7528881556581092621|5687|20250719|
7528841100065312055|13000|20250719|
7528520818037394702|26300|20250718|
7528520478382624013|11900|20250718|
7528483229037251854|3557|20250718|
7528468951966207287|9964|20250718|
7528189749874511117|1991|20250717|
7528188638237150519|2350|20250717|
7528147992080141581|2165|20250717|
7528148003807399223|4605|20250717|
7527823737245256973|31300|20250716|
7527823357073558798|4956|20250716|
7527760831359094030|7147|20250716|
7527760803676622094|6579|20250716|
7527383822032276749|69200|20250715|
7527383862842903863|15500|20250715|
7527089903646100750|8607|20250714|
7527089292833869069|4518|20250714|
7527033657844845879|152400|20250714|
7526686961302539575|2960|20250713|#greenscreen this is one of my best
7526675142039162167|83500|20250713|#greenscreenvideo #greenscreen 
7526674672625274125|11000|20250713|
7526344801826901262|3103|20250712|@Mino Lee @Alex Hormozi COMMENT FOR PART 2 
7526342480887860493|41800|20250712|
7526342007028026679|39700|20250712|
7525584314432507149|3435|20250710|
7525583183987952951|17400|20250710|
7525194843203587383|5498|20250709|
7525193934063078670|12400|20250709|
7525193002587835662|100600|20250709|
7524759535744027959|4757|20250708|
7524759590882266423|12400|20250708|
7524759049020149005|26200|20250708|
7524069610958638349|14900|20250706|
7524054282161638711|3462|20250706|
7524039148454432055|21600|20250706|
7523750776032726286|1845|20250705|@ana🪩 
7523709823368596750|57600|20250705|
7523695746504264974|12700|20250705|
7523695440294972685|3677|20250705|
7523370605429673230|9102|20250704|
7523337326748077326|14000|20250704|
7523336887835086094|5879|20250704|
7523008892662582542|4248|20250703|
7522989412175678775|5647|20250703|
7522988174189120781|4130|20250703|
7522899338666839310|2735|20250703|
7522897824447466807|38900|20250703|
7522608560715402509|21800|20250702|
7522601896025050423|15900|20250702|
7522209606362254606|3544|20250701|
7522200661337984269|3538|20250701|
7521866067975671053|5902|20250630|
7521858777839111438|17300|20250630|
7521439802235866382|11800|20250629|
7521480251482852622|14600|20250629|
7521472147873631502|7658|20250629|
7520742622869196045|2122|20250627|
7520740935982910775|14900|20250627|
7520405291981163831|25700|20250626|
7520373722818055479|11300|20250626|
7520018559083400503|8132|20250625|
7519534119286590775|13800|20250625|
7519993271779659063|23400|20250625|
7519671135265393933|13600|20250625|
7519534129260547341|38000|20250624|
7519624588448386318|53200|20250624|
7519624089766481165|262800|20250624|
7519317462802812174|64600|20250624|
7516589549359877390|42400|20250623|
7519267653194730807|52200|20250623|
7516589604498165005|61200|20250622|
7518566225698426125|47200|20250622|
7516589587733515534|114800|20250621|
7518493987112619278|37500|20250621|
7518439559751863565|36000|20250621|
7518179872007523639|6109|20250620|
7518174054994529550|29200|20250620|
7518160682714434871|2145|20250620|
7516589537498369293|9589|20250620|
7517822946686012727|8052|20250620|
7517797992569638158|183300|20250619|
7516589546893561101|14400|20250619|
7517770113475448119|635300|20250619|
7517438459330530615|15700|20250618|
7516589600509365517|7789|20250618|
7517390698077850893|15900|20250618|
7517073259330850103|11800|20250618|
7517067430317853965|7776|20250617|
7517045471945231671|202700|20250617|
7516590285783190827|24900|20250617|
7517019404639407374|7979|20250617|
7513994952334953771|45700|20250616|
7513994922807004458|19700|20250615|
7516263062165261611|25000|20250615|
7513994834894671150|33800|20250614|
7515900801995525422|3508|20250614|
7515581987604761898|10600|20250613|
7513994850895744299|64400|20250613|
7515543904142282030|73000|20250613|
7515233665614531886|15900|20250613|
7513994855656344878|43700|20250612|
7515180594091789610|59000|20250612|#greenscreenvideo 
7514820077905153326|7478|20250611|
7513994908269743406|38100|20250611|
7514464321242402091|26900|20250610|
7513994921984986414|100000|20250610|
7511746454109588779|16000|20250609|
7514066168689265962|24500|20250609|
7511746382093487403|61400|20250608|
7513689022192127278|6681|20250608|
7513676774161599787|4804|20250608|
7511746587073318186|17800|20250607|
7512985301715995950|171100|20250606|
7511746471964822827|6770|20250606|
7512627528301808938|153600|20250606|
7511746412150000942|21600|20250605|
7511746602307095854|21300|20250604|
7511746490767936814|62700|20250603|
7511481347232353582|4997|20250602|
7509598556253359406|14800|20250602|
7511445342877945131|141700|20250602|
7511157694427090222|12100|20250602|
7511157723224952110|9964|20250602|@Nick Njuguna 
7511123561432517934|74100|20250601|
7509598559340383534|12000|20250601|
7510752189103492394|10300|20250531|
7509598610493885742|22800|20250531|
7510715173309582635|3986|20250531|
7510376291925888298|15000|20250530|
7510376282321079598|29700|20250530|
7509598597168565547|189800|20250530|
7510350576975105323|6203|20250530|
7510029001516289326|43400|20250530|
7510021243232455979|83100|20250529|
7509598596417719595|13100|20250529|
7509598590784884010|24400|20250528|
7509618903044181290|14800|20250528|
7509617803008445742|149500|20250528|
7509251650167590186|8080|20250527|
7509233623023832362|13400|20250527|
7508906045310274862|43000|20250526|
7508902181429316910|27800|20250526|
7507360359167135018|37400|20250526|
7508521997064834350|8064|20250525|
7507360378238618926|97000|20250525|
7508146977616432426|338600|20250524|
7508145023536516398|10900|20250524|
7507360365689359662|9602|20250524|
7507781051629014314|27600|20250523|
7507360370869423406|20600|20250523|
7507360363722149163|14000|20250522|
7507382921632828714|4070|20250522|
7507023426259815726|11700|20250521|
7503979609822907694|13900|20250521|
7506669969975938347|14400|20250520|
7503979714193952046|29600|20250520|
7506632702825696558|20700|20250520|
7506293532852768042|177500|20250519|
7503979634657217834|24400|20250519|
7506275945909636395|9808|20250519|
7506266581794655530|96300|20250519|
7503979728706047278|232100|20250518|
7503979725371493674|53300|20250517|
7503979767239068974|19700|20250516|
7503979728320138542|14300|20250515|
7503979687354371374|17100|20250514|
7503979731625397550|19100|20250513|
7501393051181485358|7530|20250512|
7501393020734999850|11600|20250511|
7501393104864382251|9724|20250510|
7501393234229316910|3934|20250509|
7502217569131072814|992400|20250508|
7501393089677020462|73100|20250508|
7501879844922330410|17300|20250508|
7501879685245275438|20500|20250508|
7501879490889501995|2785|20250508|When I was younger I wanted to ALWAYS be the big bro. But yo
7501857655921577262|15400|20250507|
7501393026477018410|210800|20250507|
7501519401754135850|20600|20250507|
7501463460769844522|6926|20250506|
7501393232069250347|99600|20250506|
7501093176376036654|15900|20250505|
7501086937843862827|7101|20250505|
7498458639464795434|9770|20250504|
7500350673028975915|361500|20250503|
7498457530968952107|41400|20250503|
7498457254245616942|37400|20250502|
7499658188703452462|155100|20250502|
7498457047965502766|8689|20250501|
7499566050883734827|8042|20250501|
7499254386405788970|103800|20250430|
7498456461907856686|7082|20250430|
7499220179860147502|5824|20250430|
7498918002897849646|31300|20250430|
7498456757954465066|3249|20250429|
7498455743096868142|99900|20250428|
7496906420974177582|49300|20250427|
7496906076483276074|31200|20250426|
7496905763860942126|10600|20250425|
7497349489121053998|48900|20250425|
7497023364926754094|32000|20250424|
7496905517479218478|12800|20250424|
7496638466277510446|6466|20250423|
7496546310015929646|16100|20250423|
7496223431034391854|342000|20250422|
7496244562252320046|86700|20250422|
7495875387344325934|13600|20250421|
7495881433299438891|43500|20250421|
